Id,Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,house age,reno newness,MS SubClass_SC60,MS Zoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Year Built_2008,Roof Style_Gable,Roof Style_Hip
2743,9525,4,6,0.0,3,3,0,468.0,1000.0,3,1068,1609,305.0,0,0,53,53,0,0,0,0,0,0,1,0
1329,7425,3,7,0.0,3,3,0,0.0,672.0,4,1195,1668,252.0,210,0,63,58,0,1,0,0,0,0,1,0
1451,7990,3,5,0.0,3,4,0,0.0,924.0,3,924,924,280.0,0,0,33,33,0,0,0,0,0,0,0,1
936,1300,4,6,0.0,3,4,0,285.0,561.0,3,561,1229,462.0,150,0,29,29,0,1,0,0,0,0,1,0
1948,5500,4,4,0.0,3,3,0,0.0,882.0,5,882,882,0.0,0,0,51,51,0,0,0,0,0,0,1,0
1839,3606,4,7,0.0,4,5,0,937.0,1352.0,5,1352,1352,466.0,0,241,1,0,0,0,0,0,0,0,1,0
2057,8978,3,5,0.0,3,3,0,0.0,948.0,3,948,948,300.0,147,0,39,39,0,0,0,0,0,0,1,0
558,9079,3,5,0.0,3,3,0,864.0,864.0,3,864,864,440.0,158,0,48,48,0,0,0,0,0,0,1,0
2731,1700,4,7,0.0,4,4,1,397.0,430.0,3,880,1700,450.0,188,36,26,25,0,0,0,0,0,0,1,0
791,9571,4,5,0.0,3,3,0,0.0,1276.0,3,1276,1276,350.0,0,0,51,51,0,0,0,0,0,0,1,0
1421,9938,4,7,251.0,4,4,0,1271.0,1602.0,5,1626,1626,534.0,424,40,14,14,0,0,0,0,0,0,1,0
2881,9000,4,2,0.0,3,3,2,50.0,480.0,3,480,480,308.0,0,0,57,56,0,0,0,0,0,0,1,0
2820,7840,3,6,355.0,3,4,3,976.0,976.0,3,1012,1012,0.0,0,0,31,31,0,0,0,0,0,0,0,0
1609,12395,4,5,0.0,3,3,0,647.0,864.0,3,889,889,484.0,0,0,24,24,0,0,0,0,0,0,1,0
1495,9638,3,6,0.0,3,3,2,368.0,1029.0,3,1117,1117,542.0,292,0,31,31,0,0,0,0,0,0,0,1
2388,13418,4,8,132.0,4,5,2,0.0,1117.0,5,1132,2452,691.0,113,32,2,1,1,0,0,1,0,0,1,0
938,17597,4,7,0.0,4,4,0,803.0,1803.0,3,2365,2365,551.0,200,144,38,0,0,0,0,0,0,0,0,1
1194,8872,4,5,300.0,3,3,0,595.0,912.0,5,912,912,576.0,0,240,43,0,0,0,0,0,0,0,1,0
2429,3982,4,8,0.0,4,4,2,1154.0,1520.0,5,1567,1567,648.0,312,0,0,0,0,0,0,0,0,0,0,1
1937,7134,4,5,0.0,3,3,0,384.0,384.0,3,1360,1360,572.0,0,50,52,52,0,0,0,0,0,0,1,0
1847,2117,4,6,456.0,4,4,0,436.0,756.0,5,769,1525,440.0,0,0,7,7,0,0,0,0,0,0,1,0
1550,8155,4,5,0.0,3,4,0,0.0,780.0,4,780,1200,0.0,0,0,78,58,0,1,0,0,0,0,1,0
2705,5500,4,7,0.0,3,4,1,510.0,1073.0,5,1073,1073,246.0,0,120,2,2,0,0,0,0,0,0,0,0
2713,11553,3,5,188.0,3,3,0,673.0,1051.0,3,1159,1159,336.0,466,0,38,38,0,0,0,0,0,0,0,1
1938,7150,4,4,0.0,3,3,0,150.0,1190.0,4,1040,1540,352.0,0,0,52,52,0,0,0,0,0,0,1,0
1819,6285,4,5,0.0,3,4,0,138.0,894.0,3,894,894,308.0,192,0,30,30,0,0,0,0,0,0,1,0
23,7500,4,7,0.0,4,4,0,533.0,814.0,5,814,1674,663.0,0,96,10,10,1,0,0,0,0,0,1,0
2289,2001,4,4,80.0,3,3,0,0.0,546.0,2,546,1092,286.0,0,0,37,37,0,1,0,0,0,0,1,0
1156,19508,4,6,144.0,3,3,2,800.0,1430.0,3,1430,1430,484.0,117,108,34,34,0,0,0,0,0,0,1,0
2717,7176,3,6,200.0,3,3,3,794.0,960.0,2,1040,1040,616.0,131,0,28,28,0,0,0,0,0,0,1,0
2101,10652,3,7,306.0,4,4,2,0.0,1494.0,5,1494,1494,840.0,160,33,1,0,0,0,0,0,0,0,1,0
1377,11235,4,5,0.0,3,4,2,784.0,981.0,3,1075,1075,440.0,64,0,45,45,0,0,0,0,0,0,1,0
1381,10265,3,5,0.0,3,3,0,758.0,992.0,5,992,992,294.0,204,0,41,3,0,0,0,0,0,0,1,0
2502,14541,3,8,0.0,4,4,0,1012.0,1338.0,5,1352,2520,796.0,209,55,13,13,1,0,1,0,0,0,1,0
2609,10184,4,6,379.0,3,3,2,580.0,1083.0,3,1146,1146,294.0,345,75,43,43,0,0,0,0,0,0,1,0
505,46589,2,8,528.0,4,4,0,1361.0,1629.0,5,1686,2448,711.0,517,76,15,4,1,0,1,0,0,0,0,1
1126,10625,4,7,0.0,4,4,0,0.0,1026.0,5,1026,1958,936.0,154,210,3,3,1,0,0,0,0,0,1,0
2914,1470,4,4,0.0,3,4,2,522.0,630.0,3,630,630,0.0,0,0,36,36,0,1,0,0,0,0,1,0
393,9000,4,5,0.0,3,4,0,0.0,896.0,3,896,1792,0.0,32,45,35,35,0,0,0,0,0,0,1,0
2405,5911,4,9,278.0,5,5,0,472.0,1560.0,5,1565,1565,556.0,196,56,1,1,0,0,0,1,0,0,0,1
67,8987,4,8,226.0,4,4,0,0.0,1595.0,5,1595,1595,880.0,144,0,5,4,0,0,0,0,0,0,1,0
2227,17871,2,4,0.0,3,4,0,0.0,1680.0,4,1680,1680,628.0,152,0,12,11,0,0,0,0,0,0,1,0
669,11500,3,6,0.0,2,3,0,872.0,1040.0,4,1040,1040,480.0,0,0,42,42,0,0,0,0,0,0,1,0
1772,12257,3,8,513.0,4,4,2,56.0,1318.0,5,1328,2531,752.0,222,98,12,12,1,0,1,0,0,0,1,0
1775,9044,3,8,526.0,4,4,0,1225.0,1325.0,5,1335,2538,933.0,198,92,11,10,1,0,1,0,0,0,1,0
403,1680,4,6,504.0,3,3,0,254.0,483.0,3,483,987,264.0,0,0,36,36,0,1,0,0,0,0,1,0
2792,9468,2,6,148.0,3,4,1,639.0,840.0,5,840,1755,530.0,176,73,7,7,1,0,0,0,0,0,1,0
1247,9373,3,5,84.0,3,3,0,500.0,1152.0,3,1152,1152,636.0,0,0,55,55,0,0,0,0,0,0,1,0
384,7000,4,7,0.0,4,4,1,622.0,926.0,5,1016,1884,581.0,0,35,6,6,1,0,0,0,0,0,1,0
91,10186,3,7,0.0,4,4,0,674.0,750.0,5,1061,1923,564.0,240,39,18,18,1,0,1,0,0,0,1,0
863,11664,4,7,0.0,4,4,2,1234.0,1569.0,5,1611,1611,1231.0,262,93,7,7,0,0,0,0,0,0,0,1
1857,10768,3,5,0.0,4,4,3,1157.0,1437.0,3,1437,1437,528.0,0,21,31,3,0,0,0,0,0,0,1,0
1870,10530,4,7,194.0,4,4,0,819.0,1148.0,5,1091,2075,473.0,235,86,14,14,1,0,0,0,0,0,1,0
2318,14859,3,7,27.0,4,4,0,0.0,1670.0,5,1670,1670,690.0,144,60,0,0,0,0,0,0,0,0,0,1
2100,10481,3,8,0.0,4,4,2,0.0,2140.0,5,2140,2140,894.0,136,32,1,0,0,0,0,0,0,0,0,1
1213,9350,4,5,0.0,3,3,3,633.0,1219.0,4,1265,1265,502.0,0,92,43,9,0,0,0,0,0,0,1,0
2046,18030,3,5,0.0,3,3,0,152.0,1598.0,3,1636,3086,0.0,122,0,61,13,0,0,0,0,0,0,1,0
710,5925,4,3,0.0,3,3,0,0.0,600.0,2,600,968,0.0,0,0,99,59,0,1,0,0,0,0,1,0
2268,6718,3,8,86.0,4,5,1,250.0,1267.0,5,1312,1312,471.0,256,28,6,6,0,0,0,0,0,0,1,0
816,11855,4,7,23.0,3,5,0,820.0,1168.0,5,1168,2787,820.0,312,0,9,9,0,0,0,0,0,0,0,1
1616,12394,3,7,0.0,4,4,3,0.0,847.0,5,847,1733,433.0,100,48,4,4,1,0,0,0,0,0,1,0
2233,7000,4,6,0.0,3,3,0,375.0,720.0,4,720,1215,720.0,0,0,67,57,0,1,0,0,0,0,1,0
439,10367,3,9,284.0,5,5,1,1015.0,1739.0,5,1743,1743,927.0,168,45,1,1,0,0,0,1,0,1,0,1
260,15240,3,5,0.0,4,4,0,198.0,1026.0,5,1026,1026,308.0,316,85,33,6,0,0,0,0,0,0,1,0
2523,50271,3,9,0.0,4,5,3,1810.0,1842.0,4,1842,1842,894.0,857,72,25,19,0,0,0,0,0,0,1,0
627,13600,4,7,176.0,3,3,0,454.0,768.0,3,1186,1986,486.0,0,42,44,19,1,0,0,0,0,0,1,0
251,6762,4,7,24.0,4,4,2,686.0,1187.0,5,1208,1208,632.0,105,61,4,4,0,0,0,0,0,0,1,0
2163,8500,4,7,106.0,4,4,2,0.0,1422.0,5,1422,1422,626.0,192,60,3,3,0,0,0,0,0,0,1,0
2819,8877,4,4,0.0,3,2,0,836.0,836.0,3,1220,1220,396.0,0,0,55,55,0,0,0,0,0,0,1,0
1025,15611,3,5,0.0,3,4,2,767.0,1126.0,3,1126,1126,540.0,180,0,31,31,0,0,0,0,0,0,1,0
2592,13300,4,5,0.0,3,3,0,494.0,1015.0,4,1384,1384,896.0,75,0,50,5,0,0,0,0,0,0,0,1
1491,6500,4,6,84.0,3,3,0,1033.0,1127.0,3,1127,1127,480.0,0,0,32,32,0,0,0,0,0,0,0,1
2742,9525,4,6,0.0,3,3,0,444.0,994.0,4,1216,1855,325.0,182,0,52,34,0,0,0,0,0,0,1,0
2497,6993,4,5,0.0,3,3,0,465.0,912.0,3,1236,1236,288.0,0,0,45,12,0,0,0,0,0,0,1,0
495,9430,4,8,673.0,4,4,1,1163.0,1252.0,5,1268,2365,856.0,0,128,10,10,1,0,1,0,0,0,1,0
2528,11029,3,6,220.0,3,3,1,619.0,1054.0,3,1512,2654,619.0,0,65,38,22,1,0,0,0,0,0,1,0
1033,14311,3,8,402.0,4,4,0,1023.0,1236.0,5,1236,2340,787.0,192,180,12,12,1,0,0,0,0,0,1,0
764,10800,4,5,0.0,3,4,3,1200.0,1200.0,3,1200,1200,0.0,120,0,22,21,0,0,0,0,0,0,1,0
1165,3604,4,7,0.0,4,4,0,0.0,689.0,5,703,1392,540.0,0,102,1,1,0,0,0,0,0,0,1,0
2037,10320,4,6,0.0,3,3,0,375.0,1138.0,4,1138,2180,720.0,0,0,92,57,0,1,0,0,0,0,1,0
113,10603,3,6,28.0,3,3,1,1200.0,1610.0,4,1610,1610,480.0,168,68,33,9,0,0,0,0,0,0,1,0
1572,4084,3,7,340.0,4,4,2,893.0,1277.0,4,1501,1501,512.0,240,0,22,22,0,0,0,0,0,0,1,0
2052,7943,4,4,192.0,3,3,1,903.0,1029.0,4,1029,1029,261.0,64,0,46,46,0,0,0,0,0,0,1,0
2702,6930,3,5,120.0,3,3,2,300.0,1062.0,5,1352,1352,288.0,168,0,48,48,0,0,0,0,0,0,0,1
1981,7200,4,5,279.0,3,3,0,0.0,808.0,5,1072,1072,379.0,0,0,67,57,0,1,0,0,0,0,1,0
2335,16052,3,10,734.0,5,5,0,1206.0,1850.0,5,1850,2698,736.0,250,0,0,0,1,0,0,0,1,0,0,1
563,7150,4,5,60.0,3,3,0,140.0,912.0,4,912,912,252.0,0,0,47,47,0,0,0,0,0,0,1,0
1502,6012,4,4,0.0,3,0,0,0.0,0.0,3,1152,1152,0.0,0,0,53,53,0,0,0,0,0,0,1,0
1310,5350,4,7,0.0,3,3,0,116.0,624.0,5,730,1450,288.0,0,192,88,43,0,1,0,0,0,0,1,0
2598,5400,4,5,0.0,3,3,0,0.0,1073.0,5,1073,1073,326.0,0,0,85,38,0,0,0,0,0,0,1,0
2715,9535,3,5,450.0,3,3,0,194.0,1176.0,3,1458,1458,512.0,284,0,39,39,0,0,0,0,0,0,1,0
1810,7441,3,7,170.0,4,4,0,0.0,1461.0,5,1486,1486,566.0,0,32,1,1,0,0,0,0,0,0,1,0
778,15400,4,5,0.0,3,3,0,0.0,552.0,3,904,1774,384.0,290,40,48,48,0,0,0,0,0,0,0,1
339,10544,3,5,0.0,3,3,2,476.0,864.0,3,864,1479,275.0,287,0,41,41,0,0,0,0,0,0,1,0
2460,10936,4,8,60.0,4,4,0,0.0,1504.0,5,1504,1504,510.0,144,0,0,0,0,0,0,0,0,0,1,0
320,11316,4,7,44.0,4,4,0,624.0,817.0,5,824,1894,510.0,0,40,8,7,1,0,0,0,0,0,1,0
2461,8640,4,8,0.0,4,4,0,24.0,1278.0,5,1278,1278,584.0,0,60,0,0,0,0,0,0,0,0,1,0
2449,12090,4,8,650.0,4,4,0,0.0,1141.0,4,1165,2263,420.0,144,123,8,8,1,0,1,0,0,0,0,1
817,7939,4,7,23.0,3,5,0,820.0,1168.0,5,1168,2787,820.0,312,0,9,9,0,0,0,0,0,0,0,1
1096,7750,4,7,0.0,4,4,0,0.0,707.0,5,707,1414,403.0,100,35,6,6,1,0,0,0,0,0,1,0
1893,9350,4,6,108.0,3,4,3,270.0,1302.0,5,1302,1302,309.0,333,0,43,16,0,0,0,0,0,0,0,1
479,7750,4,8,0.0,4,4,0,353.0,408.0,5,779,1419,527.0,120,0,7,7,0,0,0,0,0,0,0,1
1657,13001,3,6,176.0,3,3,1,492.0,1625.0,3,1220,1220,944.0,0,0,36,36,0,0,0,0,0,0,0,1
937,13607,3,6,242.0,3,3,0,454.0,572.0,4,1182,1982,501.0,400,112,23,23,0,0,0,0,0,0,1,0
879,4435,4,6,170.0,4,4,2,685.0,848.0,5,848,848,420.0,140,0,6,6,0,1,0,0,0,0,1,0
945,3843,3,8,174.0,5,5,3,1476.0,1596.0,5,1648,1648,482.0,162,53,2,1,0,1,0,0,0,0,0,1
1010,5950,3,8,0.0,4,4,3,319.0,1337.0,4,1337,1337,462.0,0,73,19,19,0,0,0,0,1,0,1,0
2861,12400,4,5,0.0,3,4,1,602.0,901.0,3,1125,1717,410.0,0,0,66,56,0,0,0,0,0,0,1,0
1245,10425,4,5,0.0,3,3,0,774.0,1104.0,4,1104,1104,384.0,0,0,52,50,0,0,0,0,0,0,1,0
854,16269,3,5,76.0,3,4,2,625.0,907.0,3,907,907,343.0,72,0,31,31,0,0,0,0,0,0,1,0
1437,8998,3,7,120.0,4,4,1,527.0,782.0,5,782,1652,532.0,0,70,8,8,1,0,0,0,0,0,1,0
586,10400,4,6,256.0,3,3,0,0.0,932.0,4,1271,2640,515.0,0,120,42,12,1,0,0,0,0,0,1,0
1947,10134,4,5,0.0,3,3,0,0.0,735.0,4,735,1034,240.0,0,39,67,57,0,0,0,0,0,0,1,0
815,7007,4,5,0.0,3,0,0,0.0,0.0,3,1513,1513,400.0,0,0,30,30,0,0,0,0,0,0,1,0
831,11645,4,8,76.0,4,5,3,24.0,1498.0,5,1498,1498,844.0,144,98,4,3,0,0,0,0,0,0,1,0
1919,8250,4,5,0.0,3,3,0,288.0,1053.0,4,1053,1053,692.0,240,0,44,44,0,0,0,0,0,0,1,0
2306,11027,3,6,28.0,3,3,0,468.0,1178.0,4,1293,1293,452.0,280,0,52,52,0,0,0,0,0,0,0,1
430,12350,4,9,450.0,5,5,2,1232.0,2020.0,5,2020,2020,896.0,192,98,1,1,0,0,0,1,0,1,0,1
2618,18275,3,7,0.0,3,3,3,636.0,1438.0,3,1900,2448,441.0,520,102,44,8,1,0,0,0,0,0,1,0
245,9206,4,6,336.0,4,4,0,0.0,741.0,3,977,1732,476.0,192,46,25,25,1,0,0,0,0,0,1,0
462,6240,4,8,176.0,4,4,0,863.0,1324.0,5,1324,1324,550.0,192,38,3,3,0,0,0,1,0,0,0,1
182,9656,4,2,0.0,3,2,0,0.0,678.0,3,832,832,780.0,0,0,87,40,0,1,0,0,0,0,1,0
1625,7875,4,7,38.0,3,4,0,0.0,1237.0,4,1253,1253,402.0,220,21,12,11,0,0,0,0,0,0,1,0
2381,16259,4,9,370.0,3,5,2,0.0,1249.0,5,1249,2596,840.0,240,154,0,0,1,0,0,1,0,0,1,0
1827,6173,3,5,75.0,3,3,0,599.0,876.0,3,902,902,288.0,0,0,40,40,0,0,0,0,0,0,1,0
1580,12890,3,6,128.0,3,4,0,0.0,1495.0,5,1495,1495,438.0,252,0,19,19,0,0,0,0,0,0,1,0
1803,10440,4,8,0.0,5,4,1,0.0,1574.0,5,1584,1584,594.0,0,256,0,0,0,0,0,0,0,0,1,0
1132,7500,4,7,120.0,3,4,0,680.0,1080.0,5,1080,1080,0.0,0,0,4,3,0,0,0,0,0,0,1,0
1941,9532,4,4,0.0,3,3,0,595.0,1105.0,4,1647,1647,280.0,225,0,54,54,0,0,0,0,0,0,1,0
1742,3922,4,7,72.0,4,5,2,0.0,1258.0,5,1258,1258,648.0,144,16,1,0,0,0,0,0,0,0,1,0
2026,8730,4,6,0.0,3,3,0,0.0,698.0,5,698,1396,384.0,0,0,92,4,0,0,0,0,0,0,1,0
2245,6060,4,5,0.0,4,3,0,737.0,837.0,5,1001,1001,216.0,154,0,77,0,0,0,0,0,0,0,0,1
1691,14450,4,9,315.0,5,5,3,0.0,2121.0,5,2121,2121,732.0,124,98,1,0,0,0,0,1,0,0,1,0
725,5400,4,6,0.0,2,3,0,0.0,972.0,5,1044,1480,207.0,0,0,89,59,0,1,0,0,0,0,1,0
1787,10000,4,8,410.0,4,4,2,0.0,1588.0,5,1588,1588,825.0,144,45,1,1,0,0,0,0,0,0,0,1
1216,10007,3,5,54.0,4,3,0,806.0,1053.0,5,1053,1053,312.0,0,0,49,2,0,0,0,0,0,0,1,0
2654,7830,4,3,0.0,3,2,0,416.0,492.0,3,492,492,200.0,0,0,85,56,0,1,0,0,0,0,1,0
2310,11727,4,7,434.0,3,3,1,0.0,1851.0,4,1851,1851,506.0,0,146,37,37,0,0,0,0,0,0,1,0
761,10320,4,6,0.0,3,3,0,276.0,698.0,5,754,1403,308.0,0,0,94,44,0,1,0,0,0,0,1,0
1884,10482,4,6,63.0,3,3,2,507.0,588.0,5,1138,1138,264.0,224,0,49,49,0,0,0,0,0,0,0,1
449,15274,3,9,724.0,4,5,0,1972.0,2452.0,5,2452,2452,886.0,0,116,6,6,0,0,0,1,0,0,0,1
856,8800,3,5,0.0,3,4,1,532.0,1040.0,3,1040,1040,484.0,0,0,32,1,0,0,0,0,0,0,1,0
11,10000,3,6,0.0,3,4,0,0.0,763.0,4,763,1655,440.0,157,84,17,16,1,0,0,0,0,0,1,0
389,10140,4,6,196.0,3,3,0,888.0,1116.0,5,1116,1116,528.0,0,0,35,35,0,0,0,0,0,0,0,1
2415,14054,3,7,0.0,4,4,2,0.0,879.0,5,879,1863,660.0,100,17,0,0,1,0,0,0,0,0,1,0
77,11218,4,6,0.0,4,4,0,0.0,1055.0,5,1055,1845,462.0,635,104,18,18,1,0,0,0,0,0,1,0
1238,8856,4,5,143.0,3,3,0,621.0,1176.0,3,1176,1176,292.0,0,88,51,51,0,0,0,0,0,0,1,0
223,7800,4,5,47.0,3,3,1,240.0,864.0,5,892,892,416.0,0,0,44,2,0,0,0,0,0,0,0,1
723,7200,4,5,0.0,3,3,0,247.0,1022.0,3,1022,1022,280.0,0,30,99,3,0,1,0,0,0,0,0,1
2562,10680,4,5,44.0,3,3,0,756.0,2136.0,3,2136,2136,528.0,0,30,55,55,0,0,0,0,0,0,0,1
995,9535,3,6,0.0,3,4,3,851.0,926.0,5,926,1604,472.0,100,82,10,10,1,0,0,0,0,0,1,0
287,6858,4,6,0.0,3,4,0,0.0,806.0,3,841,1647,216.0,0,66,95,60,0,0,0,0,0,0,1,0
1152,8100,4,5,0.0,3,3,0,764.0,864.0,5,864,864,420.0,132,0,47,1,0,0,0,0,0,0,1,0
1449,9216,3,5,176.0,3,3,2,294.0,1076.0,3,1076,1076,576.0,0,0,33,33,0,0,0,0,0,0,1,0
1330,9100,4,5,0.0,3,3,0,0.0,742.0,3,779,935,308.0,0,0,78,48,0,1,0,0,0,0,1,0
1134,12774,4,7,95.0,4,4,2,0.0,835.0,5,835,1663,478.0,168,68,5,4,1,0,0,0,0,0,1,0
706,6000,4,5,0.0,3,3,0,384.0,768.0,3,768,1328,308.0,0,12,59,39,0,1,0,0,0,0,1,0
1617,10364,3,6,0.0,3,4,0,0.0,806.0,4,806,1572,373.0,0,40,12,11,1,0,0,0,0,0,1,0
1339,6000,4,6,0.0,3,3,0,264.0,739.0,5,874,1342,240.0,0,0,69,58,0,1,0,0,0,0,1,0
1664,10530,3,6,0.0,3,3,0,282.0,981.0,3,981,981,576.0,0,312,36,36,0,0,0,0,0,0,0,1
1433,9525,4,5,0.0,3,4,0,0.0,1099.0,5,1099,1099,352.0,278,0,13,2,0,0,0,0,0,0,1,0
75,8880,3,7,0.0,4,4,0,695.0,948.0,5,1222,2110,463.0,0,130,16,8,1,0,0,0,0,0,1,0
2255,8410,3,6,0.0,3,4,2,924.0,970.0,3,1026,1026,528.0,193,0,33,33,0,0,0,0,0,0,1,0
1170,4385,3,9,0.0,4,5,2,964.0,1419.0,5,1419,1419,588.0,155,58,7,7,0,0,0,0,0,0,1,0
45,12919,3,9,760.0,5,5,3,2188.0,2330.0,5,2364,2364,820.0,0,67,1,0,0,0,0,1,0,0,0,1
836,12464,2,5,0.0,3,4,0,732.0,1040.0,4,1040,1040,576.0,168,0,13,13,0,0,0,0,0,0,1,0
8,5005,3,8,0.0,4,4,0,263.0,1280.0,5,1280,1280,506.0,0,82,18,18,0,0,0,0,1,0,1,0
1704,9591,4,8,344.0,4,5,2,0.0,1143.0,5,1143,2473,852.0,192,151,3,2,1,0,0,1,0,0,1,0
2068,6960,4,7,0.0,3,3,0,258.0,680.0,5,798,1302,224.0,0,0,67,9,0,0,0,0,0,0,1,0
1488,9825,4,5,0.0,3,3,0,609.0,1092.0,3,1092,1092,264.0,259,0,42,42,0,0,0,0,0,0,0,1
1391,14175,4,6,0.0,3,3,3,776.0,988.0,3,1188,1188,621.0,102,89,52,52,0,0,0,0,0,0,1,0
2633,7400,4,7,0.0,3,3,0,809.0,1045.0,4,1045,1045,528.0,0,0,44,44,0,0,0,0,0,0,1,0
1872,10738,3,6,0.0,3,3,0,792.0,1093.0,4,1093,1093,484.0,224,0,41,41,0,0,0,0,0,0,0,1
1138,8366,3,6,0.0,4,4,0,0.0,798.0,5,798,1640,520.0,138,45,4,4,1,0,0,0,0,0,1,0
1899,9842,4,4,0.0,3,0,0,0.0,0.0,3,1224,1224,462.0,0,0,45,45,0,0,0,0,0,0,1,0
915,7200,4,7,0.0,4,4,0,350.0,560.0,5,575,1135,576.0,256,0,73,2,0,0,0,0,0,0,1,0
660,10230,4,5,0.0,3,3,0,0.0,1054.0,5,1078,1078,264.0,0,0,84,59,0,0,0,0,0,0,1,0
2004,8626,4,4,1.0,3,0,0,0.0,0.0,4,968,968,331.0,0,0,51,51,0,1,0,0,0,0,1,0
443,8834,4,9,216.0,4,5,0,1170.0,1462.0,5,1462,2224,738.0,184,0,5,4,1,0,0,1,0,0,0,1
2627,8544,4,3,0.0,3,0,0,0.0,0.0,4,1040,1040,400.0,0,0,56,56,0,0,0,0,0,0,1,0
1438,9179,3,7,158.0,4,4,0,633.0,873.0,5,882,1790,588.0,0,88,9,9,1,0,0,0,0,0,1,0
1525,11526,3,6,0.0,3,5,0,0.0,588.0,2,1423,2555,672.0,431,0,86,14,0,0,0,0,0,0,1,0
2644,5684,4,6,0.0,3,3,0,0.0,813.0,5,813,813,270.0,0,113,76,1,0,1,0,0,0,0,0,1
866,11885,4,8,108.0,4,4,2,990.0,1299.0,5,1299,1872,531.0,160,122,8,8,1,0,0,0,0,0,1,0
620,9600,4,5,0.0,3,3,0,504.0,1050.0,4,1050,1050,338.0,0,0,53,53,0,0,0,0,0,0,0,1
2451,17242,3,9,738.0,4,5,3,292.0,1733.0,5,1933,3500,959.0,870,86,13,12,1,0,1,0,0,0,0,1
2186,10215,4,4,132.0,3,3,0,492.0,864.0,5,948,948,248.0,0,0,53,53,0,0,0,0,0,0,0,1
2025,8550,4,5,0.0,3,2,0,0.0,750.0,3,960,1316,576.0,0,0,81,57,0,0,0,0,0,0,1,0
1916,18450,3,6,113.0,3,4,0,187.0,1021.0,3,1465,2380,596.0,0,265,42,28,1,0,0,0,0,0,0,0
1542,14778,3,6,72.0,4,3,0,728.0,1296.0,5,1640,1640,924.0,108,0,54,2,0,0,0,0,0,0,0,1
1163,3180,4,6,0.0,4,4,0,390.0,600.0,5,600,1200,480.0,0,166,3,3,0,0,0,0,0,0,1,0
205,3068,4,6,0.0,3,3,0,0.0,662.0,5,662,1324,180.0,0,0,90,17,0,1,0,0,0,0,1,0
2261,8298,3,8,0.0,4,4,2,583.0,1546.0,5,1564,1564,502.0,132,0,1,0,0,0,0,0,0,0,0,1
423,13518,4,9,860.0,5,5,0,0.0,1926.0,5,1966,3140,820.0,144,78,1,0,1,0,0,1,0,1,0,1
2687,33120,1,6,0.0,3,3,0,0.0,1595.0,3,1611,2486,576.0,0,0,44,44,0,1,0,0,0,0,1,0
1436,13142,3,6,128.0,3,4,0,688.0,864.0,5,872,1771,600.0,0,96,11,11,1,0,0,0,0,0,1,0
444,11362,3,8,42.0,4,5,1,1039.0,1836.0,5,1836,1836,862.0,125,185,5,4,0,0,0,1,0,0,1,0
1067,10845,3,8,504.0,4,4,1,1149.0,1603.0,5,1575,1575,732.0,216,28,5,4,0,0,0,1,0,0,1,0
2290,1936,4,4,0.0,3,4,2,131.0,630.0,4,630,630,0.0,0,0,37,37,0,1,0,0,0,0,1,0
168,9760,4,6,218.0,3,3,3,717.0,1395.0,3,1395,1395,440.0,657,0,47,26,0,0,0,0,0,0,0,1
2643,3960,4,7,0.0,3,3,0,0.0,502.0,3,502,1004,200.0,280,0,76,56,0,1,0,0,0,0,1,0
2802,9100,4,7,0.0,4,4,0,24.0,1860.0,5,1836,1836,484.0,120,33,2,1,0,0,0,0,0,0,0,1
1224,9600,4,5,203.0,2,3,0,658.0,1296.0,3,1496,1496,450.0,0,22,48,48,0,0,0,0,0,0,1,0
1382,9764,3,5,0.0,3,3,0,702.0,894.0,5,894,894,450.0,0,0,41,5,0,0,0,0,0,0,1,0
853,8430,4,5,136.0,3,4,0,616.0,1040.0,3,1040,1040,0.0,0,0,31,31,0,0,0,0,0,0,1,0
2237,9060,4,5,0.0,3,4,0,548.0,859.0,5,942,1828,0.0,174,0,84,8,0,1,0,0,0,0,1,0
2585,12778,4,5,0.0,3,3,0,658.0,1008.0,5,1008,1008,280.0,0,154,54,3,0,0,0,0,0,0,1,0
2193,8172,4,4,0.0,3,3,0,682.0,864.0,3,864,864,528.0,196,0,52,52,0,0,0,0,0,0,1,0
2262,9037,3,8,32.0,4,4,2,428.0,1476.0,5,1484,1484,472.0,120,33,1,1,0,0,0,0,0,0,0,1
1528,6292,4,6,0.0,3,4,1,384.0,768.0,3,790,790,160.0,0,141,78,58,0,0,0,0,0,0,1,0
370,11900,4,5,157.0,3,4,0,400.0,1122.0,5,946,1934,567.0,0,176,32,32,1,0,0,0,0,0,1,0
2629,7945,4,5,0.0,3,3,0,179.0,1150.0,5,1150,1150,300.0,0,0,47,47,0,0,0,0,0,0,1,0
1703,16659,3,8,0.0,4,4,0,0.0,1582.0,5,1582,2152,728.0,0,368,0,-1,1,0,0,1,0,0,1,0
793,9340,4,4,0.0,3,3,0,344.0,672.0,3,672,672,234.0,0,113,68,59,0,0,0,0,0,0,0,1
1429,11454,2,8,302.0,4,4,3,770.0,1401.0,5,1511,1511,811.0,168,42,13,13,0,0,0,0,0,0,1,0
